,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207
0,0.2723342939,0.7629671307,0.6132596685,0.2426095821,0.2801450589,0.2423447069,0.2654268808,0.2484025559,0.1835548173,0.1643270025,0.1836065574,0.1549844237,0.1838351823,0.1657280772,0.1773555028,0.1910828025,0.1584394904,0.1883372734,0.1809885932,0.1442672741,0.1498447205,0.1718377088,0.170325511,0.1894049347,0.1385214008,0.1443530292,0.1654957065,0.1675238795,0.1579731744,0.1361538462,0.1848862803,0.1742424242,0.1768607222,0.130733945,0.1706563707,0.1523229246,0.1332288401,0.1509433962,0.143933685,0.1539050536,0.1233514352,0.1720588235,0.1595990748,0.1386363636,0.153256705,0.1557562077,0.164556962,0.1764705882,0.1482317532,0.1812179017,0.174366617,0.1453260016,0.0019042627,0.3259984007,0.4203119634,0.3774675295,0.3947484886,0.3385686318,0.4546468194,0.244855193,0.3581333914,0.329218117,0.3577257373,0.3240898791,0.3064865919,0.346361594,0.3323699251,0.3277847789,0.2660456018,0.295344197,0.2099436427,0.3046008983,0.1459525852,0.2242137725,0.2851691466,0.2822935759,0.2319777171,0.1784826794,0.2717983468,0.2208518296,0.2060713556,0.2538402755,0.1433596489,0.1454002327,0.1161172911,0.182927102,0.3468207342,0.256429394,0.3242881699,0.2114858437,0.3261466407,0.0297293746,0.1570698264,0.1402712976,0.1132353807,0.1017041794,0.1766943315,0.1623524416,0.2962249184,0.1742823194,0.1837866531,0.2205888611,0.504950495,0.0119205783,0.0374503233,0.045129845,0.0531923975,0.0600775324,0.0584823643,0.0568081505,0.052814124,0.0574598283,0.0540559155,0.0535092872,0.05244983,0.0506803966,0.054348923,0.0526221563,0.0519971259,0.05410429,0.0553924275,0.0545625835,0.0559043459,0.0561314138,0.05425935,0.0521053906,0.0530332747,0.0553419295,0.0526347046,0.0537281942,0.0561591845,0.0539160829,0.0503255486,0.0568700566,0.0519256527,0.0555787152,0.0526980808,0.0534783778,0.0493305923,0.0502046756,0.0515361953,0.0527839495,0.0531778297,0.0536931105,0.0503206907,0.0558065493,0.0553244349,0.0489221144,0.0503537559,0.0542610117,0.0519971852,0.0510345185,0.0032786613,0.0274140432,0.1486712508,0.383422208,0.5049362698,0.6188980858,0.6781138156,0.6951795403,0.6338897588,0.7023732071,0.7199303836,0.7050703027,0.7421196651,0.7040498136,0.6748529991,0.7456044553,0.7033813756,0.6943634661,0.7215506396,0.7090748539,0.6725579282,0.6785864381,0.7334231721,0.6805031263,0.7198328316,0.7173693332,0.7062855918,0.7240304548,0.7245108187,0.7186837083,0.7014642933,0.6699830365,0.7368035055,0.6976009518,0.7759309186,0.7241324709,0.7360115819,0.7000539735,0.6974333687,0.7238220279,0.7841330132,0.6477901766,0.6825894186,0.7066994823,0.763268348,0.7089285467,0.6915098326,0.7274955074,0.7315776898,0.7369738863,0.5882719454,0.0719254301,0.114165358,0.0967610323,0.0679862889,0.1205582545
1,0.2233429395,0.0147981437,0.3259668508,0.7166156983,0.6926563917,0.6885389326,0.6872358411,0.7220447284,0.6794019934,0.6903385632,0.6926229508,0.6931464174,0.6814580032,0.7312952534,0.665874901,0.7165605096,0.724522293,0.7407407407,0.7475285171,0.6575550494,0.725931677,0.7239459029,0.6767600303,0.7213352685,0.7470817121,0.6903515333,0.725214676,0.6987509184,0.7265275708,0.7346153846,0.7101980924,0.7265151515,0.7162859248,0.6811926606,0.7536679537,0.715156131,0.724137931,0.7509433962,0.6857573474,0.7664624809,0.6966640807,0.6926470588,0.7239784117,0.6962121212,0.7394636015,0.7110609481,0.7237527923,0.7043544691,0.6967644846,0.7402787968,0.7183308495,0.7541241163,0.0112619823,0.2014611824,0.2628077099,0.2384356894,0.2446756106,0.2082351057,0.2822611595,0.1480166504,0.218553553,0.2019406287,0.2157915718,0.1818107753,0.1834821413,0.1959440312,0.1878261091,0.1814545625,0.1467154023,0.1746396627,0.1164251976,0.1638254109,0.08411736,0.1186798819,0.1493444702,0.1584488467,0.1228059567,0.0968046009,0.1422018443,0.1137273688,0.1133046244,0.13641294,0.074402747,0.0771380332,0.0577487662,0.0983025643,0.1800843259,0.131786842,0.1700071816,0.1046835815,0.175647105,0.0155797531,0.0789811006,0.0723435839,0.0579052233,0.052189859,0.0910236287,0.0837619494,0.1535652579,0.0878873264,0.094338928,0.1089732805,0.4603960396,0.3156017808,0.3070807303,0.2879511666,0.2736480774,0.2565602992,0.2400248185,0.226239833,0.212123657,0.2110082581,0.206678921,0.2056724726,0.2072948319,0.2043110984,0.2053182487,0.2052173622,0.2093070115,0.2090918039,0.2155800029,0.2096572286,0.2102241381,0.2162466109,0.2118978016,0.2166864855,0.21757467,0.2208215373,0.2144438173,0.2188328269,0.2193800677,0.2182995867,0.2188767771,0.2227266916,0.2187260988,0.2239320117,0.2190665556,0.2181149311,0.2228687054,0.2233608127,0.2224292837,0.2192826213,0.2218297777,0.2215203071,0.2236202648,0.2264236371,0.2269113246,0.2214925817,0.221575021,0.2241549807,0.2255976716,0.2260758433,0.0160624562,0.0215914677,0.1181693694,0.3109858413,0.4170658523,0.5157854163,0.5754378247,0.5956016715,0.5466995837,0.6069221843,0.6253458714,0.6132488434,0.6426982015,0.6097906638,0.5841865006,0.6461393901,0.6068977342,0.600232123,0.6204670053,0.6098162035,0.578182841,0.5814988456,0.6285073561,0.5815063334,0.6132795007,0.612278955,0.6026344676,0.616705241,0.6170797482,0.6119917648,0.5971322379,0.5691536319,0.6268336635,0.5899477164,0.6573199333,0.6156034997,0.6218683719,0.592523904,0.5889201109,0.6127755834,0.6633732038,0.5471182865,0.5752871391,0.596133158,0.6417058835,0.5986126687,0.5838103519,0.6135677698,0.6139658238,0.6202725033,0.5971338169,0.0357185275,0.0226270526,0.0574626235,0.0352498153,0.0180453243
2,0.2233429395,0.8522965207,0.4751381215,0.7288481142,0.69356301,0.7139107612,0.6838546069,0.7108626198,0.6843853821,0.7043765483,0.7213114754,0.7017133956,0.6901743265,0.6790024135,0.6999208234,0.6998407643,0.6839171975,0.7297084318,0.7064638783,0.6651480638,0.6878881988,0.6984884646,0.6881150643,0.7075471698,0.6560311284,0.664921466,0.7330210773,0.6767083027,0.6773472429,0.7076923077,0.6588407924,0.6954545455,0.6669123066,0.6383792049,0.6942084942,0.702970297,0.670846395,0.68,0.6752072344,0.645482389,0.6718386346,0.6669117647,0.6831148805,0.6871212121,0.6551724138,0.6147479308,0.625465376,0.6707410237,0.6395786305,0.6478356566,0.6475409836,0.6787117046,0.008710425,0.1209840299,0.1485081002,0.1335677057,0.1395239173,0.1175022725,0.1739559976,0.0842420056,0.1223847379,0.1122740849,0.1427714556,0.1156167466,0.1103352594,0.1217693384,0.1224118644,0.1089400364,0.0903169679,0.1103791269,0.0807221502,0.1159131711,0.0533875905,0.0869607083,0.1199346396,0.116100231,0.0834205862,0.0731898163,0.1089786296,0.0872778188,0.0944623201,0.1055867351,0.0647044709,0.0672091071,0.0493784471,0.0769755059,0.1543225145,0.1168691895,0.1479636655,0.1016232194,0.148655967,0.0138204738,0.0740573302,0.0675470019,0.0571108142,0.0584494292,0.0941832227,0.0759810904,0.1526128803,0.0910103861,0.099686512,0.1153677785,0.4306930693,0.616381024,0.6774151905,0.6419805046,0.6131464987,0.5842893281,0.5572564842,0.5345700592,0.5144933744,0.5104058,0.5035161028,0.5021934087,0.5009720178,0.5128145972,0.5140234158,0.5166809739,0.5257721392,0.5295147303,0.5325827046,0.5375720475,0.5434319294,0.5497656206,0.5510260459,0.5543695459,0.5600373737,0.5677555799,0.5712973908,0.5752276862,0.5786539883,0.5823816511,0.5843543265,0.5901284722,0.5932395717,0.5947877664,0.599042287,0.6029975132,0.6104292926,0.612486517,0.6156303804,0.6158143933,0.6234608448,0.6226700318,0.6291858528,0.6325835432,0.6359145505,0.6388619236,0.6441152083,0.641704195,0.6475566509,0.6471889383,0.013459589,0.0119239682,0.0550066633,0.1552837433,0.2194744257,0.2878669952,0.3324095244,0.355176496,0.3363575617,0.3788399812,0.3927363814,0.3848929359,0.4069711267,0.3808134322,0.3642638772,0.3985508758,0.3702226931,0.3624777765,0.3734724508,0.3622715158,0.3422316118,0.3409877021,0.3649603429,0.3367072298,0.3513006021,0.3469896125,0.3383180704,0.3417060621,0.3394785854,0.3350148965,0.323663408,0.3060522689,0.3318076473,0.3118043708,0.3467211526,0.3182214903,0.3180028071,0.3010583097,0.298510103,0.3076914839,0.3263966932,0.271077246,0.2807217774,0.2872698972,0.3081735256,0.2849139337,0.2729747009,0.2890956846,0.2865743196,0.2862048626,0.6507540671,0.0830807325,0.0739552159,0.0698302705,0.0741587622,0.0829499406
3,0.2146974063,0.8010993291,0.7016574586,0.6340468909,0.644605621,0.6570428696,0.652578191,0.6996805112,0.6702657807,0.7200660611,0.712295082,0.6760124611,0.7171156894,0.7248592116,0.6959619952,0.6934713376,0.7292993631,0.7509850276,0.7330798479,0.6985573273,0.7135093168,0.7430389817,0.7388342165,0.7481857765,0.6988326848,0.6970830217,0.7298985168,0.7259368112,0.7205663189,0.7446153846,0.7028613353,0.7431818182,0.72733972,0.6964831804,0.7328185328,0.727341965,0.7170846395,0.7388679245,0.724189902,0.7151607963,0.7145073701,0.7352941176,0.7047031611,0.7166666667,0.6873563218,0.7035364936,0.7088607595,0.6852559206,0.6802106847,0.7028613353,0.7436661699,0.7266300079,0.0016590879,0.2833534799,0.3484392213,0.3094446754,0.3221279874,0.268604999,0.3647152065,0.1899899885,0.2800261838,0.2600874279,0.2790795442,0.2488887984,0.2391333907,0.2703619614,0.2542807709,0.2513060691,0.2022808652,0.2284993257,0.1618697203,0.2315916836,0.1111710927,0.1699055517,0.2195966052,0.2184113099,0.1775796425,0.1361955274,0.2081712159,0.1664684579,0.1608280446,0.1938249815,0.1093458979,0.1126540418,0.0886180117,0.1402350462,0.2646213214,0.1959077434,0.2467861015,0.1632348738,0.2502870175,0.0226174861,0.1207799838,0.1075441198,0.0879767584,0.0787958468,0.1359837095,0.1266933088,0.2300040215,0.1344699123,0.1389394957,0.1694677208,0.6089108911,0.6208571888,0.6004691708,0.5855889087,0.585462383,0.5658995457,0.5454992697,0.526633271,0.5143190747,0.5064107238,0.5073315675,0.5085968041,0.5129965795,0.5179089393,0.5286635223,0.5356517354,0.5465260214,0.5548816623,0.5594813984,0.5659319425,0.5736375303,0.5822759271,0.58361574,0.592087038,0.5950784287,0.6046367372,0.6095684118,0.6118006677,0.6194902633,0.6238552163,0.6246062242,0.6317655179,0.6331457081,0.6393311085,0.6424944844,0.6461505427,0.6489065686,0.6511713084,0.6579355493,0.659698512,0.6662524038,0.6675265407,0.6710305581,0.6737636929,0.675510374,0.6814104598,0.6826052567,0.6850434261,0.6882584044,0.6884877163,0.002910412,0.0242247859,0.1248689724,0.3169292037,0.4154649304,0.5110378381,0.5629631487,0.5805140435,0.5316603003,0.5907460683,0.6058126606,0.5924926943,0.6226410929,0.5900741683,0.5632324522,0.620096971,0.5824059125,0.5726522444,0.5938907574,0.5818092985,0.5497909365,0.5526046841,0.5963693146,0.5513055973,0.5815894948,0.5778304691,0.5674424154,0.5806438495,0.5788793097,0.5728379864,0.5585948253,0.5321649423,0.5841865562,0.5514629258,0.6119131527,0.5704309941,0.5790939387,0.5494979457,0.5461822218,0.5661298914,0.6116167403,0.5045557851,0.5308479119,0.5488963268,0.5922796795,0.548541889,0.5346797972,0.5617970142,0.5640445404,0.5674638561,0.6611757783,0.0806888414,0.1433408923,0.1876373087,0.0718854066,0.1271872143
4,0.0043227666,0.0634687057,0.4585635359,0.4036697248,0.3454215775,0.3193350831,0.3508030431,0.3777955272,0.377076412,0.3426919901,0.3418032787,0.3052959502,0.3557844691,0.3153660499,0.3555027712,0.3447452229,0.2961783439,0.3979511426,0.3589353612,0.2961275626,0.3315217391,0.3786793954,0.3391370174,0.3766328012,0.3392996109,0.3522812266,0.4035909446,0.3379867744,0.3517138599,0.3576923077,0.3785766691,0.3689393939,0.3957258659,0.3264525994,0.3760617761,0.3404417365,0.3095611285,0.3147169811,0.3549359457,0.3353751914,0.3273855702,0.3360294118,0.3577486507,0.3727272727,0.3724137931,0.3829947329,0.3819806404,0.3506493506,0.3152746426,0.3514306676,0.3479880775,0.3833464258,0.0274274709,0.2533056779,0.3278888896,0.3004569292,0.3137378132,0.2687739117,0.3633858031,0.1941948546,0.2867251293,0.263868107,0.2905608869,0.256674293,0.2472482155,0.275515674,0.2635840292,0.2591495367,0.2096383341,0.2379419749,0.1661070997,0.241474255,0.1175420116,0.1781800086,0.224574532,0.22483558,0.1817425208,0.1418099756,0.2167823181,0.172337,0.163448712,0.1992700045,0.1117256615,0.1156642965,0.0917834,0.1441875946,0.2762488826,0.2046638943,0.2550787659,0.1665442975,0.2577998731,0.0235144537,0.1239985751,0.1103294459,0.089294761,0.0799883364,0.1398072122,0.1281301727,0.234149855,0.13702538,0.1438989383,0.173582663,0.3910891089,0.1334269587,0.1647489258,0.1487725076,0.1392157543,0.1263487882,0.1220731403,0.1149260755,0.1148456753,0.1065660306,0.1095052312,0.1077609168,0.1056792209,0.103690738,0.1104057825,0.1047713445,0.1096911865,0.111297434,0.1106301772,0.1087474197,0.106654938,0.1111547014,0.1108064113,0.1136117852,0.1100666098,0.109999519,0.1137144583,0.1118570339,0.1172788148,0.1169169412,0.1117241463,0.1176246047,0.1173975292,0.1167146562,0.1171606108,0.1196948403,0.1167813002,0.1156621642,0.1189100858,0.118697886,0.120552016,0.1165966894,0.1219657767,0.1189290677,0.1210419487,0.1182721252,0.1211079605,0.113660079,0.1207830588,0.1209320632,0.0438320006,0.0254022226,0.1288562384,0.3353876319,0.4454419615,0.553052296,0.6094993324,0.6282058851,0.5773038133,0.6412231493,0.6568808312,0.6445240135,0.6789628846,0.6450271818,0.6182537327,0.6813690792,0.6437005197,0.6344468347,0.6590602907,0.6480688019,0.6148163284,0.6201574767,0.6693072942,0.6201648197,0.6557805024,0.6536377969,0.6431363421,0.6604722277,0.6588636746,0.6540045702,0.6383942692,0.609795012,0.6700060747,0.6336081508,0.704949419,0.6575157612,0.668072301,0.6359122039,0.6328902392,0.6576885719,0.7116872434,0.587977675,0.6184653793,0.6407845034,0.6916061583,0.6430279846,0.6268050001,0.6598514564,0.6613491824,0.6667408995,0.6586872303,0.1064595306,0.0590990273,0.101623401,0.2272240465,0.0355996336
5,0.2233429395,0.0298550097,0.3591160221,0.7257900102,0.7298277425,0.7252843395,0.7675401522,0.7795527157,0.8189368771,0.8034682081,0.8286885246,0.8177570093,0.8320126783,0.8608205953,0.8677751386,0.8757961783,0.8909235669,0.9361702128,0.8912547529,0.8686408504,0.8610248447,0.8862370724,0.8781226344,0.8875181422,0.8715953307,0.8810770381,0.881342701,0.8530492285,0.8815201192,0.8930769231,0.8752751284,0.9075757576,0.9042004422,0.8868501529,0.905019305,0.9047981721,0.8926332288,0.9124528302,0.8914845516,0.904287902,0.9084561676,0.9463235294,0.8835774865,0.8856060606,0.9249042146,0.9066967645,0.8778853313,0.9037433155,0.877351392,0.9310344828,0.8845007452,0.9536527887,0.0190156439,0.1202851839,0.1404709053,0.1119535089,0.1058831488,0.0870452122,0.1057820503,0.0517253161,0.0725619975,0.0703775194,0.0747794257,0.0443915642,0.0494876048,0.0470106561,0.044986029,0.0291852463,0.0307168775,0.0447103831,0.0291642434,0.0398576498,0.0192694568,0.0274836261,0.0351513987,0.0398163905,0.0287807348,0.0265076006,0.0355464826,0.0254985491,0.0259164391,0.0372609781,0.0142181102,0.0194271374,0.0123894377,0.0223228309,0.0424221633,0.0297947453,0.0334597783,0.0226139045,0.0401824783,0.0016197522,0.0188458432,0.0176807074,0.0127186573,0.0127127074,0.0260409858,0.0213465995,0.0404570009,0.0156288815,0.0268120788,0.0188893703,0.2821782178,0.5327922556,0.6200711683,0.6109597599,0.5960809082,0.5755120465,0.5523174969,0.5342512149,0.5231652024,0.5111182613,0.5120801316,0.5114709879,0.5186579817,0.5228508199,0.5243393659,0.5352255226,0.5394822184,0.5463038345,0.5503756539,0.5518628563,0.5568189109,0.5609226818,0.5605372618,0.5612454057,0.5659789855,0.5709357477,0.5749605501,0.5762772169,0.581061307,0.5799302969,0.5794403714,0.5865088414,0.5859399999,0.5909421241,0.5861259266,0.5931959814,0.5898119509,0.5921158903,0.593518337,0.5992632775,0.5953796682,0.5986375318,0.5999759837,0.5974671556,0.6013359959,0.604955243,0.6061474556,0.6041612831,0.6054619956,0.6030197314,0.0251693207,0.0145675808,0.0641333709,0.1651519445,0.2279290446,0.2947366642,0.3375092162,0.3589899525,0.3343603103,0.3758562799,0.3879958937,0.3790519532,0.3985287376,0.375612702,0.3579626904,0.3895161054,0.3650416282,0.3580673708,0.3669997627,0.3594457906,0.3367765818,0.3382092345,0.3644835646,0.3369227403,0.3550483019,0.3509710152,0.3423817431,0.3494122609,0.3478706659,0.3438981376,0.3352989512,0.3168016431,0.3472978484,0.3244792192,0.3630326514,0.3358146632,0.3429685003,0.3249374159,0.3246667312,0.330877108,0.3608071726,0.2968111028,0.3112364252,0.3215142654,0.3466660903,0.3195784607,0.3123023021,0.3289117954,0.3302734504,0.3324631327,0.6241761954,0.0441895282,0.0296011266,0.0516099834,0.0230045307,0.0226333446
6,0.053314121,0.0654855851,0.5193370166,0.4750254842,0.505893019,0.4619422572,0.5139475909,0.5271565495,0.4667774086,0.4574731627,0.481147541,0.4735202492,0.5134706815,0.4706355591,0.4576405384,0.4761146497,0.4697452229,0.5193065406,0.5186311787,0.4753227031,0.475931677,0.5139220366,0.4822104466,0.530478955,0.4949416342,0.4846671653,0.5175644028,0.5003673769,0.4828614009,0.4976923077,0.4849596478,0.5189393939,0.5313190862,0.4915902141,0.5189189189,0.5247524752,0.4858934169,0.5358490566,0.5003767898,0.5007656968,0.5003878976,0.5264705882,0.499614495,0.5348484848,0.5218390805,0.4928517682,0.4988830975,0.5248281131,0.4920993228,0.4886280264,0.5089418778,0.5263157895,0.0331436499,0.2468870602,0.2897817345,0.2619248344,0.2683878496,0.2256991282,0.3066149289,0.1655719851,0.2386071714,0.2211596322,0.2379770006,0.2124293147,0.2056537563,0.2287902144,0.2177654005,0.2120105551,0.1690530433,0.1919567872,0.1369829348,0.1923108649,0.0941229305,0.1407106734,0.1796127843,0.1806720062,0.146910647,0.1151969188,0.1775898428,0.1373458576,0.1336161934,0.1585866294,0.0866324703,0.0930927815,0.0722216311,0.1115961088,0.2228195546,0.1619355428,0.1994399348,0.1264143328,0.1992118984,0.018151745,0.0987743422,0.086860081,0.0702187144,0.0639763998,0.1128997893,0.0999655234,0.1815779101,0.1070015368,0.1127372011,0.1326457929,0.3465346535,0.1752974771,0.2719898633,0.2868217896,0.2824445134,0.2705459492,0.261851364,0.2496708327,0.2444644649,0.2346004767,0.2357439667,0.2331354065,0.2343390375,0.2361199731,0.2359915893,0.2358970224,0.2426765805,0.2423999775,0.246387507,0.2468897922,0.2471247463,0.2487582356,0.2518194675,0.2510358666,0.2548328399,0.2557602287,0.2584644161,0.2583717876,0.257798689,0.2593640216,0.2614722209,0.2622021239,0.2677551673,0.2678244736,0.2683911865,0.2676475941,0.2681882293,0.2711637626,0.2731861535,0.2714576062,0.2744607882,0.2745799338,0.2720152279,0.2815651822,0.2742694749,0.275105299,0.2779362989,0.2804457096,0.2781971286,0.2813302144,0.0455341766,0.0256691673,0.1202453681,0.3005518372,0.3993369318,0.4971873304,0.5501277353,0.5688046207,0.5249696544,0.5854164768,0.6016870283,0.5899620803,0.6211367043,0.5886466236,0.563967578,0.6199953863,0.5838117951,0.5750359163,0.5952925785,0.5852633217,0.5541051365,0.5568404088,0.6003491652,0.55617866,0.5874406523,0.5849779411,0.5753689847,0.5880987797,0.587519148,0.5814121199,0.5676134033,0.5418966837,0.5938751238,0.5602523238,0.623240553,0.5822706952,0.5894231188,0.560952344,0.5574283004,0.5784319551,0.6253316826,0.5163457064,0.5457532324,0.5603229038,0.6064262136,0.5642786409,0.5483058332,0.577320019,0.580494958,0.5824548926,0.6311994039,0.0738464342,0.0417513717,0.1010888808,0.167898142,0.027828731
7,0.0043227666,0.6572093582,0.3701657459,0.5555555556,0.5475974615,0.5336832896,0.5443786982,0.5782747604,0.5141196013,0.5450041288,0.537704918,0.5171339564,0.5618066561,0.5454545455,0.5534441805,0.5437898089,0.5382165605,0.5744680851,0.5536121673,0.5186028853,0.5621118012,0.5775656325,0.5533686601,0.5660377358,0.573540856,0.5534779357,0.5761124122,0.5694342395,0.5678092399,0.5815384615,0.5884079237,0.6022727273,0.6109064112,0.5779816514,0.6077220077,0.5971058644,0.5862068966,0.5969811321,0.5840241145,0.5788667688,0.5973622964,0.5705882353,0.6037008481,0.6037878788,0.5501915709,0.5951843491,0.574087863,0.5653170359,0.554552295,0.5840058694,0.5789865872,0.5891594658,0.0108207453,0.1777507949,0.2267824277,0.2188590141,0.2232426316,0.1852908349,0.2597279066,0.1429978745,0.2061585843,0.1885834695,0.1982754242,0.1804738006,0.1678139551,0.1861987473,0.1835998304,0.1789552994,0.1426501104,0.1678639304,0.1145472558,0.1624682943,0.0805647057,0.1217691352,0.1476248415,0.1493448107,0.1221192132,0.0922239996,0.1449098922,0.1110000337,0.1100990325,0.1257159425,0.0722299591,0.075384504,0.0571621818,0.0950630982,0.1755181738,0.1295724242,0.1647105467,0.1072513355,0.1654814223,0.0153698845,0.0763164261,0.0688804629,0.0603946339,0.0512754119,0.0920469819,0.0837800086,0.1554812936,0.0890988133,0.091635757,0.1077974085,0.2821782178,0.5401785839,0.5340059822,0.5035681587,0.4712889229,0.439703549,0.4164247805,0.3862012561,0.3780686533,0.3701682781,0.365898011,0.3624712792,0.3619080115,0.36088701,0.363846818,0.3672488163,0.3693002788,0.3740822785,0.3742437456,0.3779021778,0.3788315973,0.3802400518,0.378165545,0.3847193817,0.3862221929,0.3862279477,0.3876404368,0.3889901062,0.3945008204,0.3904579504,0.3949891347,0.3963829895,0.3950676916,0.3981960796,0.4010094702,0.4016030052,0.4053269538,0.4018077584,0.4037496736,0.3995779147,0.4010955084,0.403162712,0.4008971817,0.4049189738,0.4068012863,0.4084506754,0.4086644151,0.4086511506,0.4064004896,0.4064806123,0.0202704013,0.0140493317,0.081465167,0.2246556986,0.3132802232,0.40082115,0.4514023085,0.4797090077,0.442869171,0.4942843169,0.5116210019,0.5014880905,0.5315769025,0.5034317136,0.4814658948,0.5295543514,0.49851253,0.4910473974,0.5082812272,0.4957112121,0.4715183997,0.4737756603,0.5110610875,0.4713370274,0.4992831196,0.4953254963,0.4882384179,0.4975234568,0.4967095497,0.4924291648,0.478289153,0.4561024755,0.5018339179,0.4732108138,0.5258988038,0.4893118252,0.4948427504,0.4711748677,0.4690766528,0.4871318044,0.5275176751,0.4349867492,0.4580643836,0.4714913734,0.5084948562,0.4717433837,0.4603971462,0.4840391487,0.4871256303,0.4900094719,0.6630934993,0.0716515135,0.0728990644,0.0895779451,0.0558760327,0.0755956359
8,0.2146974063,0.7469542427,0.320441989,0.6472986748,0.6201269266,0.5853018373,0.6162299239,0.624600639,0.5863787375,0.5747316268,0.581147541,0.5661993769,0.5800316957,0.5776347546,0.5787806809,0.5820063694,0.5780254777,0.6162332545,0.5946768061,0.5542900532,0.5527950311,0.5910898966,0.5768357305,0.5856313498,0.5813229572,0.5714285714,0.6073380172,0.5870683321,0.6162444113,0.5830769231,0.5913426266,0.6189393939,0.5983787767,0.5825688073,0.5644787645,0.5780654989,0.6065830721,0.6135849057,0.5960813866,0.5995405819,0.5965865012,0.6095588235,0.5690053971,0.5765151515,0.5800766284,0.5929270128,0.5688756515,0.589763178,0.568096313,0.5854732208,0.6043219076,0.6017282011,0.0099414738,0.1920988158,0.2259543408,0.2021219936,0.2068648474,0.1724036875,0.2477320534,0.1270861316,0.1872920965,0.1821438729,0.194050853,0.170533673,0.1635746598,0.1850780456,0.1767741009,0.1625961358,0.1375285681,0.1614967243,0.1134211379,0.1570533822,0.0784382475,0.1188929422,0.1458843422,0.1489507432,0.1175449347,0.0927263914,0.1397608458,0.1142778542,0.1114889263,0.1257632067,0.0711181033,0.0766934398,0.0571840751,0.0959628736,0.1771002536,0.1316235698,0.1622428082,0.1083904844,0.1714308799,0.0150899919,0.0817955975,0.0721785416,0.0571441766,0.0522220561,0.0930972655,0.0801381321,0.1569360969,0.090626278,0.0921487483,0.1095069625,0.2722772277,0.487449756,0.5174807621,0.4830362975,0.4519882351,0.4196181875,0.3945897555,0.371260081,0.3628336555,0.3423230208,0.3417696706,0.3353317235,0.3370646273,0.3393980011,0.3422558482,0.3396476091,0.3426457267,0.34257047,0.3409733976,0.3423005102,0.3472273625,0.3470124163,0.3478002897,0.3496317457,0.3500703694,0.3559788986,0.3518380925,0.3544490742,0.3546969869,0.3533473212,0.3544841697,0.3597027161,0.3584009383,0.3587416222,0.3580060112,0.358843069,0.3601609126,0.3605854205,0.3632641612,0.3610108377,0.3615138777,0.3633304306,0.3621437219,0.3691216261,0.3686549868,0.3625993522,0.3655911618,0.3682531039,0.3667207252,0.3648615706,0.0166197605,0.0176799891,0.0914902703,0.2427921167,0.3333719363,0.4263473889,0.4799706417,0.5052118992,0.4673013634,0.5254551366,0.5419390181,0.5342517486,0.5621012242,0.5341234334,0.5114173879,0.5666785257,0.5317292476,0.5272927698,0.5461193727,0.5352165569,0.5066949057,0.5105764839,0.5510220104,0.5103599493,0.5394463907,0.5355290653,0.527859244,0.5402522111,0.5400699261,0.534933961,0.5212241987,0.495904442,0.5449850176,0.5155531748,0.5728441519,0.5354250179,0.5430769661,0.5162254374,0.5119136264,0.5317488463,0.5764531984,0.4767505383,0.5003815305,0.5162271758,0.5580676449,0.5191953296,0.5059690459,0.5305127731,0.5342663197,0.5385749437,0.8428869003,0.2188227031,0.1377067683,0.5053794207,0.4329101875,0.1157295852
